video_id,author_id,video_type,upload_type,music_type
5845,8639530,NORMAL,ShortImport,9
5846,748897,NORMAL,LongImport,9
5847,7048101,NORMAL,Web,9
5848,7551598,NORMAL,Web,9
5849,2263831,NORMAL,LongImport,9
5850,6667113,NORMAL,Web,9
5851,554954,NORMAL,LongImport,9
5852,12345,NORMAL,Web,9
5853,1143526,NORMAL,LongImport,9
5854,3437405,NORMAL,Kmovie,9
5855,5091648,NORMAL,LongImport,9
5856,6395288,NORMAL,LongImport,4
5857,8437795,NORMAL,LongImport,9
5858,901037,NORMAL,LongImport,9
5859,6689584,NORMAL,Web,9
5860,6595686,NORMAL,LongImport,9
5861,5926292,NORMAL,Web,9
5862,4317856,NORMAL,LongImport,9
5863,8171093,NORMAL,LongPicture,4
5864,5652896,NORMAL,LongPicture,9
5865,8367808,NORMAL,Web,9
5866,1022024,AD,UNKNOWN,
5867,8493803,NORMAL,LongImport,9
5868,4875557,NORMAL,LongImport,9
5869,3833821,NORMAL,Web,9
5870,2479127,NORMAL,LongImport,9
5871,2337236,NORMAL,LongImport,9
5872,4798534,NORMAL,LongImport,9
5873,8298755,NORMAL,LongImport,9
5874,8706969,NORMAL,Web,9
5875,2231544,NORMAL,Kmovie,9
5876,405458,NORMAL,Kmovie,9
5877,1955112,NORMAL,Web,9
5878,6116219,NORMAL,Web,9
5879,541795,NORMAL,Web,9
5880,5911042,NORMAL,Web,9
5881,2286856,NORMAL,Web,9
5882,6856992,NORMAL,Web,9
5883,7497427,NORMAL,LongImport,9
5884,4929487,NORMAL,LongImport,9
5885,5021730,NORMAL,Kmovie,4
5886,1489153,NORMAL,ShortImport,9
5887,5251218,NORMAL,Web,9
5888,6291742,NORMAL,LongImport,9
5889,5924221,NORMAL,LongImport,9
5890,6522450,NORMAL,LongImport,9
5891,6880928,NORMAL,LongImport,9
5892,7756632,NORMAL,LongImport,9
5893,5754737,NORMAL,ShareFromOtherApp,
5894,7696386,NORMAL,LongImport,9
5895,6853179,NORMAL,Web,9
5896,7048760,NORMAL,Web,9
5897,1276463,NORMAL,LongImport,9
5898,3141711,NORMAL,LongImport,9
5899,6838487,NORMAL,Web,9
5900,7810629,AD,UNKNOWN,
5901,7056846,NORMAL,Web,9
5902,4369498,NORMAL,LongPicture,7
5903,7249914,NORMAL,LongImport,9
5904,189057,NORMAL,ShortImport,4
5905,8559765,NORMAL,Web,9
5906,5999265,NORMAL,LongImport,9
5907,3005333,NORMAL,Web,9
5908,2425203,NORMAL,Web,9
5909,7564788,NORMAL,Web,9
5910,7999284,NORMAL,LongImport,9
5911,8020346,NORMAL,LongImport,9
5912,7870347,NORMAL,Web,9
5913,1554250,NORMAL,Web,9
5914,2757465,NORMAL,ShortImport,4
5915,7178909,NORMAL,LongImport,9
5916,7728160,NORMAL,Kmovie,9
5917,8275180,NORMAL,Web,9
5918,117783,NORMAL,LongImport,9
5919,3419364,NORMAL,Web,9
5920,8218622,NORMAL,Kmovie,9
5921,646395,NORMAL,Web,9
5922,81708,NORMAL,Web,9
5923,7633287,NORMAL,Web,9
5924,5627507,NORMAL,Web,9
5925,5229205,NORMAL,Kmovie,9
5926,107503,NORMAL,LongImport,9
5927,1506793,NORMAL,ShortImport,9
5928,3228,NORMAL,ShortImport,9
5929,5270709,NORMAL,LongImport,9
5930,893863,NORMAL,LongImport,9
5931,7517655,NORMAL,LongImport,9
5932,4088938,NORMAL,LongImport,9
5933,631332,NORMAL,Web,9
5934,3665345,NORMAL,LongImport,9
5935,2672362,NORMAL,ShortImport,4
5936,6747588,NORMAL,ShortImport,4
5937,8188836,NORMAL,Web,9
5938,3426182,NORMAL,LipsSync,9
5939,7686623,NORMAL,Web,9
5940,3040108,NORMAL,Web,9
5941,4325206,NORMAL,LongImport,9
5942,629742,NORMAL,LongImport,9
5943,7657682,NORMAL,Web,9
5944,7311527,NORMAL,Kmovie,4
5945,830357,NORMAL,LongImport,9
5946,129705,NORMAL,ShortImport,4
5947,3933854,NORMAL,LongImport,8
5948,2207354,NORMAL,LongImport,9
5949,658221,NORMAL,ShortCamera,9
5950,4560488,NORMAL,LongImport,9
5951,8154636,NORMAL,LongImport,9
5952,5796909,NORMAL,LongImport,9
5953,5281630,NORMAL,Web,9
5954,7807018,AD,UNKNOWN,
5955,8576655,NORMAL,Web,9
5956,8012164,NORMAL,Web,9
5957,8538374,NORMAL,Kmovie,9
5958,7748006,NORMAL,ShortImport,9
5959,427507,NORMAL,Web,9
5960,7816464,NORMAL,Web,9
5961,7224703,NORMAL,LongImport,9
5962,6551018,NORMAL,LongImport,9
5963,7689727,NORMAL,Kmovie,9
5964,7508717,NORMAL,LongImport,9
5965,7086438,NORMAL,LongImport,9
5966,1101714,NORMAL,ShortImport,9
5967,2863436,NORMAL,Web,9
5968,3222866,NORMAL,ShortImport,4
5969,6222564,NORMAL,Kmovie,9
5970,4238006,NORMAL,LongImport,9
5971,4369021,NORMAL,Web,9
5972,2350926,NORMAL,Kmovie,9
5973,7406933,NORMAL,Kmovie,9
5974,8558169,NORMAL,Web,9
5975,4924179,NORMAL,LongImport,9
5976,7459174,NORMAL,Web,9
5977,7362558,NORMAL,Kmovie,9
5978,7832701,NORMAL,Web,9
5979,804118,NORMAL,Web,9
5980,7901859,NORMAL,Web,9
5981,6782496,NORMAL,Web,4
5982,4937830,NORMAL,Kmovie,4
5983,6918938,NORMAL,LongImport,9
5984,62448,NORMAL,ShortImport,9
5985,2933206,NORMAL,LongImport,9
5986,5912826,NORMAL,Web,9
5987,4953829,NORMAL,Web,9
5988,3065441,NORMAL,Web,9
5989,347033,NORMAL,Web,9
5990,7139443,NORMAL,Web,9
5991,7190718,NORMAL,ShortImport,9
5992,6081537,NORMAL,LongImport,9
5993,7884245,NORMAL,LongImport,9
5994,5925905,NORMAL,LongImport,9
5995,6973353,NORMAL,Web,9
5996,8097145,NORMAL,Kmovie,9
5997,7901212,NORMAL,Kmovie,9
5998,6006804,NORMAL,LongImport,9
5999,5202590,NORMAL,Web,9
6000,6639430,NORMAL,LongImport,9
6001,4473839,NORMAL,LongImport,9
6002,826110,NORMAL,ShortImport,9
6003,5289976,NORMAL,LongImport,9
6004,8183096,NORMAL,Kmovie,9
6005,3408836,NORMAL,LongImport,9
6006,6464710,NORMAL,Web,9
6007,5760181,NORMAL,Web,9
6008,4878044,NORMAL,LongImport,9
6009,2614153,NORMAL,Web,9
6010,7312832,NORMAL,Web,9
6011,7772245,NORMAL,Web,9
6012,3186844,NORMAL,Kmovie,9
6013,6835216,NORMAL,LongImport,9
6014,59220,NORMAL,ShortImport,9
6015,8155160,NORMAL,ShortImport,9
6016,7731232,NORMAL,ShortImport,4
6017,4193510,NORMAL,LongImport,9
6018,8259247,NORMAL,LongImport,9
6019,125932,NORMAL,LongImport,9
6020,5948828,NORMAL,Web,9
6021,7066825,NORMAL,LongImport,9
6022,7048760,NORMAL,Web,9
6023,7208264,NORMAL,ShortImport,9
6024,1988376,NORMAL,LongImport,9
6025,4136496,NORMAL,Web,9
6026,7535492,NORMAL,Web,9
6027,1439563,NORMAL,LongImport,9
6028,7629203,NORMAL,LongImport,9
6029,368507,NORMAL,LongImport,9
6030,7957195,NORMAL,Web,9
6031,594250,NORMAL,LongImport,9
6032,8238652,NORMAL,LongImport,9
6033,6240331,NORMAL,Web,9
6034,4764882,NORMAL,Web,9
6035,6581255,NORMAL,Web,9
6036,6330442,NORMAL,Web,9
6037,8212167,NORMAL,Web,9
6038,7624628,NORMAL,Kmovie,9
6039,1073242,NORMAL,Kmovie,9
6040,106137,NORMAL,LongPicture,4
6041,2667300,NORMAL,LongPicture,9
6042,6683306,NORMAL,Web,4
6043,6961043,NORMAL,LongPicture,4
6044,8063969,NORMAL,LongImport,9
6045,1480762,NORMAL,LongImport,9
6046,6366530,NORMAL,Web,4
6047,610484,NORMAL,Kmovie,9
6048,8259247,NORMAL,LongImport,9
6049,7778777,NORMAL,ShortImport,9
6050,465043,NORMAL,Kmovie,9
6051,1333651,NORMAL,Web,9
6052,5435124,NORMAL,LongImport,9
6053,8345555,NORMAL,Web,9
6054,7804989,NORMAL,ShortImport,9
6055,5904970,NORMAL,LongImport,9
6056,2935596,NORMAL,ShortImport,9
6057,3867497,NORMAL,Kmovie,9
6058,5224305,NORMAL,Web,9
6059,6110764,NORMAL,Web,9
6060,467315,NORMAL,ShortImport,9
6061,6567608,NORMAL,LongImport,9
6062,4509115,NORMAL,Web,9
6063,6598392,NORMAL,LongImport,9
6064,3162212,NORMAL,ShortImport,4
6065,80854,NORMAL,LongImport,9
6066,4179931,NORMAL,LongImport,9
6067,4567656,NORMAL,Kmovie,9
6068,111528,NORMAL,Web,9
6069,5198513,NORMAL,LongImport,9
6070,6728986,NORMAL,Web,9
6071,1305362,NORMAL,Kmovie,9
6072,7596416,NORMAL,Web,9
6073,6601362,NORMAL,LongImport,9
6074,8637759,NORMAL,Web,9
6075,4853491,NORMAL,LongImport,9
6076,7644326,NORMAL,LongImport,9
6077,8359044,NORMAL,Web,9
6078,3847450,NORMAL,Web,
6079,2095103,NORMAL,Kmovie,9
6080,7401762,NORMAL,LongImport,9
6081,2863128,NORMAL,Web,9
6082,3280452,NORMAL,Kmovie,9
6083,1100012,NORMAL,LongImport,9
6084,4656866,NORMAL,Web,9
6085,7336704,NORMAL,ShortImport,9
6086,176248,NORMAL,LongImport,9
6087,5950298,NORMAL,Web,9
6088,4451034,NORMAL,Web,9
6089,6512436,NORMAL,LongImport,9
6090,7040741,NORMAL,ShortImport,9
6091,6417327,NORMAL,Web,9
6092,6799658,NORMAL,LongImport,9
6093,6660990,NORMAL,Web,9
6094,8342517,NORMAL,LongImport,9
6095,8120948,NORMAL,Web,9
6096,5515720,NORMAL,LongImport,9
6097,678339,NORMAL,Web,9
6098,7565643,NORMAL,LongImport,9
6099,2581125,NORMAL,Kmovie,9
6100,3734630,NORMAL,Web,9
6101,7984129,NORMAL,Web,9
6102,516747,NORMAL,LongImport,4
6103,7327570,NORMAL,Web,9
6104,6599534,NORMAL,Web,9
6105,4042379,NORMAL,Web,9
6106,4494478,NORMAL,ShortImport,9
6107,6430155,NORMAL,LongImport,9
6108,332174,NORMAL,LongImport,9
6109,5484727,NORMAL,LongImport,9
6110,6288013,NORMAL,Web,9
6111,5928930,NORMAL,LongImport,9
6112,1973832,NORMAL,Kmovie,9
6113,8051935,NORMAL,LongImport,9
6114,169198,NORMAL,Web,9
6115,6666076,NORMAL,LongImport,9
6116,47574,NORMAL,LongImport,9
6117,6434123,NORMAL,Kmovie,9
6118,60733,NORMAL,LongImport,9
6119,2207230,NORMAL,Web,9
6120,7258569,NORMAL,Web,9
6121,8573394,NORMAL,LongImport,9
6122,6077323,NORMAL,ShortImport,9
6123,8304414,NORMAL,Web,9
6124,7412967,NORMAL,Web,9
6125,7749555,NORMAL,ShortImport,9
6126,4950695,NORMAL,LongImport,9
6127,3542835,NORMAL,LongImport,9
6128,2667665,NORMAL,Web,9
6129,2224236,NORMAL,ShortImport,9
6130,7564962,NORMAL,ShortImport,9
6131,4247040,NORMAL,Web,9
6132,4151803,NORMAL,ShareFromOtherApp,9
6133,4167166,NORMAL,LongImport,9
6134,7557014,NORMAL,LongImport,9
6135,5117904,NORMAL,Web,9
6136,7293071,NORMAL,Web,9
6137,5998182,NORMAL,Web,9
6138,4720093,NORMAL,Kmovie,9
6139,5439750,NORMAL,Kmovie,4
6140,6294,NORMAL,ShortImport,9
6141,4512492,NORMAL,Web,9
6142,7280324,NORMAL,ShortImport,9
6143,2028067,NORMAL,Kmovie,9
6144,7535522,NORMAL,LongImport,9
6145,7960577,NORMAL,Web,9
6146,87288,NORMAL,Web,9
6147,5605960,NORMAL,LongImport,9
6148,5290629,NORMAL,Web,9
6149,316598,NORMAL,LongImport,9
6150,2818825,NORMAL,LongImport,9
6151,536164,NORMAL,Web,9
6152,6472633,NORMAL,LongImport,9
6153,7706389,NORMAL,LongImport,9
6154,7895942,NORMAL,LongImport,9
6155,4428657,NORMAL,LongImport,9
6156,195119,NORMAL,LongImport,4
6157,111734,NORMAL,Web,9
6158,6947593,NORMAL,LongImport,9
6159,894182,NORMAL,LongImport,9
6160,7248584,NORMAL,Kmovie,9
6161,7153502,NORMAL,LongImport,9
6162,5849613,NORMAL,LongImport,9
6163,7369642,NORMAL,ShortImport,4
6164,429855,NORMAL,Web,9
6165,5449507,NORMAL,Kmovie,4
6166,133572,AD,UNKNOWN,
6167,8611145,NORMAL,LongImport,9
6168,8304183,NORMAL,Web,9
6169,7844266,NORMAL,Web,9
6170,2717923,NORMAL,Web,9
6171,6660862,NORMAL,Web,9
6172,7813804,NORMAL,ShortImport,9
6173,6036754,NORMAL,Kmovie,4
6174,3041347,NORMAL,LongImport,9
6175,8064537,NORMAL,Web,9
6176,6967882,NORMAL,LongImport,9
6177,6480046,NORMAL,LongImport,9
6178,508986,NORMAL,LongImport,9
6179,814851,NORMAL,LongImport,9
6180,2862594,NORMAL,Kmovie,9
6181,2500667,NORMAL,Web,9
6182,7502805,NORMAL,LongImport,9
6183,6708196,NORMAL,Web,9
6184,5611313,NORMAL,LongPicture,9
6185,7944777,NORMAL,PictureSet,9
6186,5802816,NORMAL,Web,9
6187,8497263,NORMAL,Web,9
6188,7216407,NORMAL,ShortImport,9
6189,7107082,NORMAL,LongImport,4
6190,8567672,NORMAL,LongImport,9
6191,765474,NORMAL,LongImport,9
6192,5987692,NORMAL,ShortImport,9
6193,3457449,NORMAL,Web,9
6194,628830,NORMAL,LongImport,9
6195,5601430,NORMAL,LongImport,9
6196,2500667,NORMAL,Web,9
6197,6673260,NORMAL,LongImport,9
6198,59326,NORMAL,Web,9
6199,4321919,NORMAL,Kmovie,9
6200,2049766,NORMAL,LongImport,4
6201,5306756,NORMAL,LongImport,9
6202,167756,NORMAL,ShortImport,4
6203,7599490,NORMAL,Web,9
6204,3529631,NORMAL,ShortImport,4
6205,7247217,NORMAL,LongImport,9
6206,7064137,NORMAL,LongImport,9
6207,119382,NORMAL,Web,9
6208,354012,NORMAL,Web,4
6209,1633455,NORMAL,Web,9
6210,5643615,NORMAL,ShortImport,9
6211,3945312,NORMAL,LongImport,9
6212,6287853,NORMAL,Web,9
6213,4888649,NORMAL,LongImport,4
6214,5540995,NORMAL,LongImport,9
6215,7047630,NORMAL,LongImport,9
6216,5219866,NORMAL,LongImport,9
6217,2744027,NORMAL,Web,9
6218,7518567,NORMAL,Web,9
6219,6665458,NORMAL,Web,9
6220,8643405,NORMAL,LongImport,9
6221,5756764,NORMAL,LongImport,9
6222,8166693,NORMAL,LongImport,9
6223,6869984,NORMAL,Web,9
6224,3051686,NORMAL,ShortImport,9
6225,1982238,NORMAL,ShortImport,9
6226,5861063,NORMAL,Web,9
6227,6847493,NORMAL,Web,9
6228,7862000,NORMAL,LongImport,9
6229,4797154,NORMAL,Web,9
6230,7030283,NORMAL,Web,9
6231,4570527,NORMAL,LongImport,9
6232,3278426,NORMAL,ShortImport,9
6233,527892,NORMAL,PictureSet,4
6234,6886979,NORMAL,LongImport,9
6235,130298,NORMAL,LongCamera,9
6236,7942268,NORMAL,Web,9
6237,967624,NORMAL,ShortImport,4
6238,6269566,NORMAL,Web,9
6239,4762875,NORMAL,Kmovie,9
6240,8082230,NORMAL,Web,9
6241,23123,NORMAL,LongImport,9
6242,7857710,NORMAL,Kmovie,9
6243,7352765,NORMAL,ShortImport,9
6244,6189356,NORMAL,Kmovie,9
6245,7048760,NORMAL,Web,9
6246,4128573,NORMAL,LongImport,9
6247,766732,NORMAL,LongImport,4
6248,7716963,NORMAL,Kmovie,9
6249,1245524,NORMAL,Web,9
6250,7048760,NORMAL,Web,9
6251,5687412,NORMAL,LongImport,9
6252,6116298,NORMAL,ShortImport,9
6253,6582888,NORMAL,LongImport,9
6254,8012164,NORMAL,Web,9
6255,7930069,NORMAL,Web,4
6256,8029492,NORMAL,Web,9
6257,7051263,NORMAL,Web,9
6258,333794,NORMAL,Web,9
6259,3563811,NORMAL,LongImport,9
6260,5169016,NORMAL,LongPicture,9
6261,8708367,NORMAL,Web,9
6262,8167036,NORMAL,Web,9
6263,7297504,NORMAL,LongCamera,4
6264,4900918,NORMAL,Web,9
6265,5358458,NORMAL,Web,9
6266,571678,NORMAL,LongImport,9
6267,5780386,NORMAL,ShortImport,9
6268,6381245,NORMAL,ShortImport,9
6269,3098945,NORMAL,LongImport,9
6270,5493824,NORMAL,Kmovie,9
6271,400750,NORMAL,LongImport,9
6272,83052,NORMAL,Kmovie,9
6273,1094408,NORMAL,Web,9
6274,6538851,NORMAL,Web,9
6275,6961546,NORMAL,LongImport,8
6276,1367487,NORMAL,ShortImport,9
6277,19170,NORMAL,ShortImport,9
6278,5609437,NORMAL,ShortImport,
6279,7338563,NORMAL,ShortImport,9
6280,4066552,NORMAL,LongPicture,4
6281,435714,NORMAL,Kmovie,9
6282,5223571,NORMAL,ShortImport,9
6283,2005740,NORMAL,LongCamera,8
6284,6103472,NORMAL,LongImport,9
6285,6626353,NORMAL,Web,9
6286,8127004,NORMAL,LongImport,9
6287,7080648,NORMAL,LongImport,9
6288,5037904,NORMAL,Kmovie,9
6289,7086989,NORMAL,Web,9
6290,6357066,NORMAL,Web,9
6291,773034,NORMAL,LongImport,9
6292,8028155,NORMAL,LongImport,9
6293,7815099,NORMAL,LongImport,9
6294,5542123,NORMAL,Web,9
6295,8633263,NORMAL,LongImport,9
6296,7207753,NORMAL,Kmovie,9
6297,8659610,NORMAL,LongImport,9
6298,721103,NORMAL,Web,9
6299,1159460,NORMAL,Web,9
6300,39323,NORMAL,LongImport,9
6301,8339925,NORMAL,Kmovie,9
6302,8546923,NORMAL,LongImport,9
6303,6726084,NORMAL,Web,9
6304,121428,NORMAL,LongImport,9
6305,8186047,NORMAL,LongImport,9
6306,1157755,NORMAL,LongImport,9
6307,6577434,NORMAL,Web,9
6308,538921,NORMAL,ShortImport,9
6309,6642648,NORMAL,Kmovie,9
6310,3908432,NORMAL,LongImport,9
6311,7705594,NORMAL,Web,9
6312,8208788,NORMAL,Web,9
6313,7367366,NORMAL,Web,9
6314,8378940,NORMAL,LongImport,9
6315,7757824,NORMAL,LongImport,9
6316,6522889,NORMAL,LongImport,9
6317,579414,NORMAL,ShortImport,9
6318,4535413,NORMAL,Kmovie,9
6319,5609357,NORMAL,Web,9
6320,1058148,NORMAL,ShortImport,9
6321,2008532,NORMAL,LongImport,9
6322,7548456,NORMAL,Kmovie,9
6323,916946,NORMAL,LongImport,9
6324,2626026,NORMAL,ShortImport,9
6325,7908740,NORMAL,Kmovie,9
6326,7904960,NORMAL,Web,9
6327,369192,NORMAL,ShortImport,4
6328,7027001,NORMAL,LongPicture,4
6329,4764784,NORMAL,Web,9
6330,4872662,NORMAL,Web,9
6331,642087,NORMAL,LongImport,8
6332,3197385,NORMAL,LongImport,9
6333,5678587,NORMAL,Web,9
6334,1579714,NORMAL,Web,9
6335,5168868,NORMAL,Kmovie,4
6336,5249014,NORMAL,LongImport,9
6337,4849396,NORMAL,LongImport,9
6338,4600122,NORMAL,LongImport,9
6339,7048760,NORMAL,Web,9
6340,1629106,NORMAL,Web,9
6341,2283030,NORMAL,LongImport,9
6342,5132194,NORMAL,LongImport,9
6343,7686100,NORMAL,Web,9
6344,4948076,NORMAL,LongImport,9
6345,7461731,NORMAL,LongImport,9
6346,7283524,NORMAL,LongImport,9
6347,5069756,NORMAL,Web,9
6348,7651152,NORMAL,LongImport,9
6349,7616085,NORMAL,Web,9
6350,6750323,NORMAL,Web,9
6351,2442183,NORMAL,Web,9
6352,4311428,NORMAL,Web,9
6353,603957,NORMAL,Web,9
6354,5344499,NORMAL,Web,9
6355,1668892,NORMAL,Web,9
6356,5618114,NORMAL,LongImport,9
6357,7807947,NORMAL,Web,9
6358,8698778,NORMAL,LongImport,9
6359,5802151,AD,UNKNOWN,
6360,8308601,NORMAL,Web,9
6361,645353,NORMAL,Web,9
6362,5808070,NORMAL,Web,4
6363,1844398,NORMAL,Kmovie,9
6364,6004004,NORMAL,Kmovie,9
6365,5746532,NORMAL,LongImport,9
6366,6411270,NORMAL,ShortImport,4
6367,4317856,NORMAL,LongImport,9
6368,4671832,NORMAL,ShortImport,9
6369,1506793,NORMAL,ShortImport,4
6370,1724877,NORMAL,LongImport,9
6371,1099134,NORMAL,Kmovie,9
6372,7265079,NORMAL,LongImport,9
6373,2946775,NORMAL,Web,9
6374,7013494,NORMAL,LongImport,9
6375,6237342,NORMAL,LongImport,9
6376,6493200,NORMAL,ShortImport,4
6377,5923716,NORMAL,LongImport,9
6378,7474885,NORMAL,LongImport,9
6379,1183559,NORMAL,LongImport,9
6380,5313900,NORMAL,Web,9
6381,8025291,NORMAL,Web,9
6382,5855108,NORMAL,LongImport,9
6383,5972383,NORMAL,ShortImport,9
6384,1274172,NORMAL,Kmovie,9
6385,8358554,NORMAL,Web,9
6386,7700029,AD,UNKNOWN,
6387,7048760,NORMAL,Web,9
6388,7868030,NORMAL,LongCamera,9
6389,5690242,NORMAL,Web,9
6390,6676960,NORMAL,LongImport,9
6391,7932441,NORMAL,LongImport,9
6392,8517473,NORMAL,Kmovie,9
6393,3987527,NORMAL,ShortImport,9
6394,1522342,NORMAL,LongCamera,9
6395,6716972,NORMAL,LongImport,9
6396,2085466,NORMAL,ShortImport,9
6397,481001,NORMAL,Web,9
6398,8416435,NORMAL,Web,9
6399,7721287,NORMAL,PictureSet,8
6400,4006327,NORMAL,Web,
6401,1467474,NORMAL,Web,9
6402,7149320,NORMAL,LongImport,9
6403,7284014,NORMAL,Kmovie,9
6404,7380454,NORMAL,Web,9
6405,8651581,NORMAL,LongImport,9
6406,67070,NORMAL,ShortImport,9
6407,5255901,NORMAL,Web,9
6408,474212,NORMAL,ShortImport,4
6409,6589798,NORMAL,LongImport,9
6410,5429490,NORMAL,Web,9
6411,81921,NORMAL,Kmovie,4
6412,8643847,NORMAL,LongImport,9
6413,2086439,NORMAL,LongImport,
6414,108321,NORMAL,Web,9
6415,542488,NORMAL,Web,9
6416,688160,NORMAL,LongImport,9
6417,192308,NORMAL,Web,9
6418,8209263,NORMAL,LongImport,9
6419,1847709,NORMAL,LongImport,9
6420,7468910,NORMAL,Web,9
6421,138708,NORMAL,Kmovie,9
6422,476706,NORMAL,Web,9
6423,730267,NORMAL,Kmovie,9
6424,7773642,NORMAL,Web,9
6425,7184012,NORMAL,LongImport,9
6426,8252864,NORMAL,Web,9
6427,7473917,NORMAL,LongImport,9
6428,2970,NORMAL,LongImport,9
6429,730267,NORMAL,Kmovie,9
6430,2847325,NORMAL,Web,9
6431,2971693,NORMAL,LongImport,9
6432,6987217,NORMAL,LongImport,9
6433,8067467,NORMAL,LongImport,9
6434,8648831,NORMAL,LongImport,9
6435,7695886,NORMAL,LongImport,9
6436,5256294,NORMAL,LongImport,9
6437,7048760,NORMAL,Web,9
6438,3914784,NORMAL,Web,9
6439,6962092,NORMAL,Web,9
6440,251210,NORMAL,ShortCamera,9
6441,7744375,NORMAL,Web,9
6442,5415263,NORMAL,Web,9
6443,3054998,NORMAL,LongImport,9
6444,714236,NORMAL,Web,9
6445,6928555,NORMAL,Web,9
6446,3266163,NORMAL,ShortImport,4
6447,5622540,NORMAL,Web,9
6448,7621711,NORMAL,Web,9
6449,8392926,NORMAL,Web,9
6450,5735837,NORMAL,LongImport,9
6451,4775785,NORMAL,FollowShoot,4
6452,7745015,NORMAL,Web,9
6453,4599792,NORMAL,ShortImport,9
6454,4332703,NORMAL,Web,9
6455,7808448,NORMAL,LongImport,9
6456,7890379,NORMAL,Web,9
6457,417498,NORMAL,LongImport,9
6458,2370528,NORMAL,LongCamera,9
6459,353011,NORMAL,LongImport,9
6460,4651417,NORMAL,LongImport,9
6461,8120022,NORMAL,Web,9
6462,604241,NORMAL,Web,9
6463,4132326,NORMAL,ShortImport,9
6464,7938135,NORMAL,LongImport,9
6465,782874,NORMAL,LongImport,9
6466,222935,NORMAL,LongImport,9
6467,7329854,NORMAL,LongImport,9
6468,3952568,NORMAL,ShortImport,9
6469,6218902,NORMAL,Web,9
6470,6195562,NORMAL,ShortImport,4
6471,1644701,NORMAL,LongImport,9
6472,4836238,NORMAL,ShortImport,4
6473,7711034,NORMAL,Web,9
6474,2562060,NORMAL,Web,9
6475,4658126,NORMAL,LongImport,9
6476,7493115,NORMAL,Web,9
6477,7643727,NORMAL,Web,9
6478,8270041,NORMAL,Web,9
6479,8068296,NORMAL,LongImport,9
6480,8347778,NORMAL,LongPicture,9
6481,2479826,NORMAL,LongImport,9
6482,7240154,NORMAL,Web,9
6483,593661,NORMAL,Kmovie,7
6484,17923,NORMAL,Web,9
6485,4196738,NORMAL,LongImport,9
6486,10451,NORMAL,LongCamera,9
6487,7828777,NORMAL,Web,9
6488,110450,NORMAL,LongImport,9
6489,6971879,NORMAL,Kmovie,9
6490,4312276,NORMAL,LongImport,9
6491,110245,NORMAL,LongImport,9
6492,5192089,NORMAL,LongImport,9
6493,7361894,NORMAL,LongImport,9
6494,8038032,NORMAL,Web,9
6495,5664998,NORMAL,Web,9
6496,7532926,NORMAL,ShortImport,9
6497,8004185,NORMAL,Web,9
6498,7694166,NORMAL,Web,9
6499,7627123,NORMAL,LongImport,9
6500,7026392,NORMAL,Web,9
6501,7790761,NORMAL,Kmovie,9
6502,752166,NORMAL,Web,9
6503,7250770,NORMAL,Web,9
6504,6995002,NORMAL,LongImport,9
6505,7489538,NORMAL,Web,9
6506,7553470,NORMAL,ShortImport,9
6507,8209517,NORMAL,LongImport,9
6508,8124994,NORMAL,Kmovie,9
6509,4093331,NORMAL,Web,9
6510,7880871,NORMAL,Web,9
6511,8427924,NORMAL,Web,9
6512,8441971,NORMAL,Web,9
6513,7555694,NORMAL,ShortImport,9
6514,8365336,NORMAL,Web,9
6515,8019388,NORMAL,ShortCamera,9
6516,5804041,NORMAL,LongImport,9
6517,7516907,NORMAL,Web,9
6518,7391546,NORMAL,Kmovie,9
6519,1522342,NORMAL,LongCamera,9
6520,49053,NORMAL,LongImport,9
6521,7283444,NORMAL,PictureSet,4
6522,1663543,NORMAL,Kmovie,9
6523,4359180,NORMAL,LongImport,9
6524,8082371,NORMAL,LongImport,9
6525,8733983,NORMAL,LongImport,9
6526,684490,NORMAL,ShortImport,9
6527,5349120,NORMAL,LongImport,9
6528,459142,NORMAL,Web,9
6529,3570162,NORMAL,LongImport,9
6530,263264,AD,UNKNOWN,
6531,7934115,NORMAL,LongImport,9
6532,1226,NORMAL,Web,9
6533,8126984,NORMAL,Kmovie,9
6534,7320884,NORMAL,Web,9
6535,186211,NORMAL,LongImport,9
6536,4609104,NORMAL,Kmovie,9
6537,2325311,NORMAL,LongImport,9
6538,7013386,NORMAL,LongImport,9
6539,6968493,NORMAL,LongImport,9
6540,7265615,NORMAL,Web,9
6541,482152,NORMAL,ShortImport,9
6542,808123,NORMAL,LongImport,9
6543,5948828,NORMAL,Web,9
6544,1136619,NORMAL,Web,9
6545,6666972,NORMAL,Web,9
6546,1405680,NORMAL,LongImport,9
6547,3541832,NORMAL,LongImport,9
6548,7734236,NORMAL,Web,9
6549,8231427,NORMAL,Web,9
6550,5598186,NORMAL,LongPicture,4
6551,4451034,NORMAL,Web,9
6552,6198913,NORMAL,Web,9
6553,7552760,NORMAL,ShortImport,9
6554,2572734,NORMAL,Kmovie,9
6555,3441991,NORMAL,Web,9
6556,6675345,NORMAL,Kmovie,9
6557,7240544,NORMAL,Web,9
6558,7431148,NORMAL,Web,9
6559,8097300,NORMAL,Web,9
6560,7347558,NORMAL,Web,9
6561,5529410,NORMAL,Web,9
6562,7515962,NORMAL,LongImport,9
6563,7537546,NORMAL,Kmovie,9
6564,8186975,NORMAL,Web,9
6565,3795400,NORMAL,Web,9
6566,308861,NORMAL,LongImport,9
